FloodIntensity,UnmetIrrDemand,UnmetHydroDemand,UnmetRecreationDemand,x1,x2,x3,Dominance
20.23437785,11.10318864,11.10318864,0.016870783,0.476717015,74.15472757,0.115400563,2
17.14503006,10.74908171,10.74908171,1.064375636,0.023760891,51.95642033,0,2
19.46848661,11.52648943,11.52648943,0,0.461320188,72.4966604,0.274074302,2
8.61439363,11.63833144,11.63833144,0.815019601,0.556484965,61.82612595,0.35347184,2
15.99484002,10.5738213,10.5738213,1.640009945,0.113681026,50.47608444,0,2
26.01527549,10.84904777,10.84904777,0,0.462550704,83.1212605,0,2
15.15539432,10.62951873,10.62951873,1.678566543,0.038140033,50.4871664,0,2
27.06585916,10.78576518,10.78576518,0,0.458375184,84.90841775,0,2
20.00990966,11.05407103,11.05407103,0.018222044,0.47784625,73.4086574,0.084297136,2
25.64124008,10.86689224,10.86689224,0,0.462778243,82.12808471,0.011112867,2
18.27719489,11.78650149,11.78650149,0.036988954,0.408860877,68.65373476,0.2639466,2
17.20374524,10.7470799,10.7470799,0.987312702,0.023736316,52.30862358,0,2
35.9923434,10.81191632,10.81191632,0,0.427604204,126.8133992,0.969180789,2
35.99946047,10.81191632,10.81191632,0,0.4275728,126.9132661,0.969250134,2
24.75373722,10.8492645,10.8492645,0.002610918,0.467250773,80.54446562,0,2
35.64453814,10.81191708,10.81191708,0,0.429144171,128.9039264,0.963580339,2
19.39926054,10.96256703,10.96256703,0.023144671,0.474218322,71.651087,0.037842391,2
35.03878939,10.81192186,10.81192186,0,0.431851087,123.6546136,0.96945549,2
33.63233798,10.8119502,10.8119502,0,0.438265245,119.3187776,0.980776261,2
8.376277579,10.85236674,10.85236674,0.854319954,0.578781491,62.36213916,0.001127362,2
35.94799339,10.81191633,10.81191633,0,0.427799996,130.9885124,0.96568181,2
16.90321949,12.58777418,12.58777418,0.047118314,0.475863583,71.18198617,0.677787011,3
17.41793066,12.53049526,12.53049526,0.038436721,0.473385327,72.01063757,0.684958776,3
17.23770976,12.5577898,12.5577898,0.041644281,0.474140285,71.63522036,0.678190121,3
14.13801004,12.33668568,12.33668568,0.109614746,0.503191118,68.52585393,0.620115758,3
17.85176443,12.69773695,12.69773695,0.031462813,0.470008902,72.83326044,0.73781004,3
15.91579522,12.41542028,12.41542028,0.059884044,0.486071874,69.83992237,0.592276098,3
16.41229531,12.44307544,12.44307544,0.054199353,0.48159577,70.74746193,0.646890347,3
15.89123391,12.43324651,12.43324651,0.060543101,0.485934206,69.86997301,0.600555262,3
14.30280882,12.38394582,12.38394582,0.10002878,0.500448062,68.55483042,0.594275815,3
14.18537085,12.26839024,12.26839024,0.101735126,0.504453291,68.65772539,0.585455001,3
19.58639405,12.40860579,12.40860579,0.002565985,0.462155408,73.86931418,0.60715546,3
16.72060145,11.85150097,11.85150097,0.054241845,0.495605649,72.7393669,0.578577273,3
17.55231776,11.91435574,11.91435574,0.038210484,0.488587712,72.81578522,0.559094403,3
19.64802405,12.36783439,12.36783439,0.005318534,0.4661017,74.10364642,0.602073113,3
18.07437901,11.95189998,11.95189998,0.03106452,0.484533273,73.45667542,0.580723229,3
7.494610294,11.55404803,11.55404803,1.143224483,0.576629587,60.78376809,0.343084125,3
35.89147167,10.81191639,10.81191639,0,0.428049767,132.5139773,0.159603885,3
13.7926745,11.1316562,11.1316562,0.167920368,0.536590158,71.15123592,0.264437613,3
7.390280547,11.5686697,11.5686697,1.178748327,0.577563625,60.67362734,0.351426463,3
16.00389026,12.12083832,12.12083832,0.061465641,0.494881238,70.83076714,0.575142471,3
18.14462218,12.01055004,12.01055004,0.030999089,0.483144937,73.31195145,0.586829397,3
19.9319586,11.82143611,11.82143611,0.015210743,0.476129279,76.20097375,0.594158059,3
16.93513484,12.57634217,12.57634217,0.046554294,0.475841133,71.24290069,0.67699232,3
17.6250907,12.51914311,12.51914311,0.035459315,0.472245237,72.06608379,0.671141556,3
19.11449816,12.4930334,12.4930334,0.011314658,0.463330404,72.85012226,0.605469654,3
7.803442169,11.36049315,11.36049315,1.075847295,0.579554793,62.26011407,0.3013287,3
9.376514323,11.38847368,11.38847368,0.631306607,0.561992169,64.13006978,0.308392598,3
15.44676078,12.14481749,12.14481749,0.070508724,0.498345131,70.23750544,0.581789528,3
8.340719243,11.46528033,11.46528033,0.86877629,0.568647581,62.12447155,0.311395676,3
8.343668985,11.27168408,11.27168408,0.867946056,0.573332746,62.3184611,0.225878961,3
17.27221007,12.46461109,12.46461109,0.040992719,0.475514958,71.47060748,0.641736092,3
17.92354113,12.50180974,12.50180974,0.030514163,0.470570844,72.52034832,0.677291914,3
19.26532847,12.48444549,12.48444549,0.008258106,0.462965736,73.26584197,0.609066459,3
19.29556891,12.52908991,12.52908991,0.008166928,0.46206901,73.1286821,0.609657326,3
17.70847324,11.86078071,11.86078071,0.034781866,0.488404013,73.18129071,0.552745744,3
13.42518065,10.8577671,10.8577671,0.238326671,0.552555766,74.63107694,0.068203611,3
17.21198925,12.18284192,12.18284192,0.045385774,0.485469474,71.85838754,0.597799265,3
9.844619338,11.3577267,11.3577267,0.547085288,0.56081346,64.82694082,0.294384791,3
17.27160803,12.56693602,12.56693602,0.041180731,0.473767193,71.63812215,0.67819065,3
7.866055828,11.31742608,11.31742608,1.050384776,0.582363622,62.28875921,0.270740155,3
16.86052082,12.44254122,12.44254122,0.05099291,0.482427655,71.23947193,0.642144009,3
15.25640673,12.15901685,12.15901685,0.07094333,0.498297194,69.95760825,0.569562965,3
14.46412463,12.27875085,12.27875085,0.091199284,0.502245703,68.89207312,0.584656738,3
20.33295229,12.35755775,12.35755775,0.00042778,0.462685313,75.2655941,0.662782385,3
20.53551011,12.27459735,12.27459735,0.00066575,0.462833574,74.96108969,0.606174999,3
9.278053675,11.26274682,11.26274682,0.678811505,0.570337165,64.85490078,0.27310475,3
7.279234548,11.42722121,11.42722121,1.219799761,0.581612764,60.89212894,0.301892838,3
33.92986504,10.81194216,10.81194216,0,0.436893399,132.8873794,0.043210503,3
20.60772536,12.28912659,12.28912659,0,0.461853828,75.92303234,0.677157297,3
13.82000409,10.94173114,10.94173114,0.188012806,0.544497342,72.53829978,0.141176009,3
14.58636231,12.27403463,12.27403463,0.087358655,0.501448022,68.94235771,0.578304767,3
15.0310319,12.23944974,12.23944974,0.078979818,0.498307905,69.75382969,0.612187009,3
17.75455267,12.46702263,12.46702263,0.034722081,0.474418959,72.41034793,0.663299402,3
35.98981592,10.81191632,10.81191632,0,0.427615357,148.1774627,1.058872739,3
11.31003803,11.04360197,11.04360197,0.398024867,0.55954675,68.76477165,0.203886348,3
18.55592,12.88544298,12.88544298,0.007628983,0.467370452,73.74376238,0.791772693,3
32.66773662,10.81198392,10.81198392,0,0.442768434,129.376375,0.224994081,3
19.92311159,12.69292717,12.69292717,0.004569872,0.461967883,75.11495426,0.750149116,3
9.211248342,12.0985916,12.0985916,0.733031194,0.56000233,65.88357349,0.817186697,3
12.43854504,11.02408209,11.02408209,0.261970246,0.550895233,70.41457192,0.202064444,3
16.82683802,12.83650609,12.83650609,0.031210366,0.475526879,71.93704165,0.791043539,3
17.49006927,12.84786347,12.84786347,0.02196747,0.470982153,72.64744956,0.795614616,3
23.97380404,11.36407659,11.36407659,0,0.462101918,79.98784592,0.311966473,3
17.02174403,12.9239819,12.9239819,0.029218111,0.472853514,71.94697745,0.794130701,3
18.4648042,12.97079879,12.97079879,0.007574106,0.462771204,73.34599547,0.797525062,3
16.77235074,12.89642587,12.89642587,0.032623008,0.474941245,71.73438316,0.791966033,3
10.97608114,10.94364043,10.94364043,0.480785804,0.570347053,70.2882363,0.167892076,3
17.62975481,11.38057292,11.38057292,0.041071823,0.498808277,73.30110968,0.304144328,3
11.76024973,11.01111896,11.01111896,0.338412549,0.558434043,70.01150026,0.201006716,3
20.56385808,11.11802887,11.11802887,0.035526148,0.492210338,78.53739195,0.274607543,3
17.30970532,12.98592027,12.98592027,0.025954653,0.469982687,72.14022354,0.798424905,3
19.3311123,10.58660326,10.58660326,1.370543696,0.040982911,52.01489165,0,3
13.69835833,10.68343893,10.68343893,1.889916917,0.071675357,50.31506959,2.09E-05,3
19.51005155,10.59895628,10.59895628,1.254963875,0.039215294,52.29573194,0,3
15.51600987,10.59734678,10.59734678,1.795328492,0.113080037,50.48996756,0.00146043,3
25.31675943,10.89578592,10.89578592,0.000387921,0.465526562,82.64492609,0.036001738,3
9.53152596,11.08267789,11.08267789,0.695406887,0.575381692,67.05230862,0.25421705,3
11.33746821,11.37958869,11.37958869,0.38541469,0.552137869,68.45034252,0.457050277,3
11.95287209,10.70145005,10.70145005,2.070175352,0.139920107,50,0,3
15.9822238,10.57967998,10.57967998,1.645887548,0.113187084,50.7244882,0,3
16.31556701,10.53129962,10.53129962,2.170918006,0.050748656,50.22044531,0,3
8.89796216,11.32064072,11.32064072,0.730216512,0.567150021,63.3694266,0.258272913,3
25.86141753,10.8093169,10.8093169,0.006180667,0.468476275,84.58905185,0.019748412,3
16.47571034,10.65300849,10.65300849,1.355908976,0.03434733,52.15586113,5.05E-08,3
16.13112382,10.64895252,10.64895252,1.434273918,0.035094227,52.45212394,0,3
15.3483433,10.63975617,10.63975617,1.626357856,0.036855071,51.36464815,0,3
15.81421522,10.78305344,10.78305344,1.247546624,0.150541113,52.24107585,0,3
22.60433629,10.90041989,10.90041989,0.020041039,0.481213548,79.78948934,0.038538424,3
14.92568268,10.51336985,10.51336985,2.459424718,0.054376806,50,0,3
15.00129104,10.67727199,10.67727199,1.606305621,0.070026984,51.51207865,0,3
13.34689707,11.38458678,11.38458678,0.153399579,0.53180135,70.03253722,0.422583836,3
15.29416178,10.56234905,10.56234905,2.372301942,0.048255036,50.21477657,0.002945497,3
7.474795494,10.97652463,10.97652463,1.196666593,0.600465681,64.56407434,0.158576589,3
17.44508361,11.11771689,11.11771689,0.043910615,0.498222127,72.6609072,0.160353748,3
27.41915278,10.78551098,10.78551098,0,0.456478956,84.97324375,5.42E-07,3
13.20329362,10.69798529,10.69798529,2.014238932,0.106934942,50.36601513,0,3
9.177078477,11.08956681,11.08956681,0.766376936,0.578786721,66.19567478,0.241043647,3
9.308112657,11.09817918,11.09817918,0.738298017,0.577295687,66.49788479,0.254797254,3
15.6213199,10.79464838,10.79464838,1.249425456,0.14957861,52.25867937,0,3
24.48136214,10.84964176,10.84964176,0.004702216,0.468882745,80.73075883,0,3
22.79101678,11.54961863,11.54961863,0.004164005,0.467976031,79.98578356,0.529473733,3
7.217453929,11.09239435,11.09239435,1.23717909,0.57008538,59.03981462,0.104448472,3
35.33303025,10.81191899,10.81191899,0,0.430532241,135.3433534,0.149764884,3
18.50618254,12.82806437,12.82806437,0.0215374,0.463722803,73.1783739,0.742103263,4
18.51946829,12.73966068,12.73966068,0.021844318,0.46507647,73.25534823,0.72824204,4
18.44523309,12.79946358,12.79946358,0.022478601,0.464569362,73.17664845,0.740466818,4
13.03010386,12.03309013,12.03309013,0.157523754,0.518644502,68.57011347,0.635421929,4
18.46529523,12.77353441,12.77353441,0.022477512,0.464869757,73.18409811,0.734234368,4
8.119650196,11.44833534,11.44833534,0.980986353,0.574399435,62.2770539,0.329058328,4
18.43648986,12.787839,12.787839,0.022962712,0.464825376,73.12022578,0.734831753,4
14.13043621,12.40018765,12.40018765,0.109451489,0.502132439,68.84806466,0.659011004,4
15.62304876,12.24365012,12.24365012,0.068095865,0.494069423,70.51975219,0.624134173,4
18.71067959,12.75656835,12.75656835,0.017907546,0.463552401,73.61334042,0.743098431,4
17.12631461,11.99891866,11.99891866,0.046510936,0.490020307,72.69686894,0.613698323,4
29.44725714,10.81218378,10.81218378,0,0.458444224,130.5503112,0.352532448,4
17.06501273,12.29227095,12.29227095,0.048687854,0.48463724,71.98406559,0.648787801,4
16.23830568,12.14975306,12.14975306,0.059928399,0.492246748,71.75677714,0.657315932,4
29.18117431,10.81220651,10.81220651,0,0.459785359,124.446572,0.352161824,4
18.63170053,12.50850676,12.50850676,0.019293948,0.465894988,73.31853634,0.68416495,4
14.91841357,12.16983227,12.16983227,0.079935461,0.499986095,69.8504908,0.611736041,4
12.47373087,11.05120553,11.05120553,0.262595536,0.554215992,72.38753894,0.308794152,4
12.1984502,11.09422832,11.09422832,0.284154922,0.553270739,71.08405195,0.310844626,4
11.32694854,10.84369062,10.84369062,0.490446632,0.572910509,79.84394981,0.168204967,4
8.001264471,11.32897536,11.32897536,1.012167352,0.580652732,62.43926375,0.276183169,4
19.02986343,12.07735348,12.07735348,0.016162059,0.475063718,74.29558435,0.609048402,4
18.92930072,12.03669589,12.03669589,0.017139647,0.476346426,74.34321648,0.606189406,4
15.68806184,12.13145827,12.13145827,0.068502262,0.496415116,70.42965366,0.596193325,4
18.71349751,12.76283012,12.76283012,0.017885374,0.463435257,73.59929071,0.743205533,4
14.87317566,12.17841045,12.17841045,0.081288036,0.500167125,69.79142208,0.613535481,4
18.22999177,12.2541421,12.2541421,0.030231694,0.47732864,73.49266219,0.666666445,4
19.52302279,12.21802534,12.21802534,0.009791547,0.46965724,74.94924005,0.665515527,4
16.82826383,12.55794023,12.55794023,0.048046966,0.47685033,71.22167366,0.678650288,4
12.42615852,10.85437094,10.85437094,0.350630281,0.563514272,80.45171141,0.202086979,4
11.06316483,10.8341186,10.8341186,0.52988621,0.57535917,77.48389066,0.071220362,4
18.7960886,12.79672895,12.79672895,0.016176677,0.462354934,73.68907455,0.750553427,4
6.897419722,11.63768145,11.63768145,1.282191855,0.578830809,59.63316969,0.35434454,4
15.3537666,12.20018352,12.20018352,0.070332908,0.496915014,70.24628049,0.595690068,4
19.78712364,12.09863746,12.09863746,0.010438112,0.471218277,75.4096127,0.648480679,4
19.72932019,11.95787256,11.95787256,0.02006412,0.474344766,75.65569467,0.606997201,4
12.28514202,11.08238358,11.08238358,0.263171591,0.553263724,71.2640295,0.305147721,4
16.89975061,11.99075335,11.99075335,0.049864225,0.491673714,72.46764774,0.610912208,4
27.24665756,10.99487744,10.99487744,0,0.467105888,94.47154844,0.572749972,4
15.69258383,12.2105805,12.2105805,0.066647115,0.494147742,70.47551248,0.606570055,4
6.96397899,11.53839659,11.53839659,1.246408614,0.577242429,59.79820357,0.325955576,4
33.08097718,10.81196803,10.81196803,0,0.440828761,133.4346075,0.088281242,4
11.14167523,10.83273665,10.83273665,0.518898975,0.574705754,79.74650683,0.101988032,4
18.2666096,12.16324171,12.16324171,0.028841164,0.478557191,73.68724725,0.650174225,4
15.36897285,12.21296248,12.21296248,0.070266066,0.496603931,70.21574653,0.5964358,4
7.716153296,11.24278534,11.24278534,1.089519698,0.587475061,62.45733758,0.24379462,4
12.16797907,11.07736187,11.07736187,0.286880378,0.553826614,71.12181344,0.296634273,4
15.16239139,12.2280932,12.2280932,0.075479382,0.497556156,69.9496005,0.612899322,4
13.75298204,12.35104375,12.35104375,0.124868037,0.505704218,68.84108245,0.673408483,4
19.56551608,11.96236093,11.96236093,0.021192612,0.475296048,75.48624583,0.608461218,4
18.78526541,12.56927987,12.56927987,0.017266919,0.463933166,73.2862984,0.685481222,4
18.1020614,12.80776611,12.80776611,0.015377006,0.471460854,73.56483882,0.796472096,4
22.5635645,11.17559934,11.17559934,0.021482912,0.480037797,80.4831983,0.317836226,4
16.70957692,12.78413302,12.78413302,0.035879293,0.480967592,72.14114001,0.791806615,4
20.05760104,12.48624718,12.48624718,0.001950373,0.464071612,75.67493236,0.738802003,4
29.25032633,10.81220051,10.81220051,0,0.459436117,128.2277996,0.284889752,4
20.49226885,12.41758996,12.41758996,0,0.462479121,76.32260272,0.73681463,4
19.93594928,12.66803979,12.66803979,0.004924179,0.462296002,75.02223825,0.737413272,4
9.162577137,12.0651486,12.0651486,0.738879385,0.56097004,65.87106754,0.80973065,4
16.34036254,12.64945213,12.64945213,0.04516039,0.486472775,71.9516638,0.796992542,4
20.10629634,12.47119533,12.47119533,0.001849844,0.464010344,75.73464108,0.735748678,4
19.53967479,12.73193984,12.73193984,0.007431631,0.462508524,74.81222173,0.752502554,4
18.44956966,12.93427577,12.93427577,0.010944212,0.467310226,73.59232796,0.797947857,4
17.19527049,12.82482282,12.82482282,0.031595389,0.477123554,72.71309926,0.805049347,4
18.78476406,12.82393908,12.82393908,0.005927266,0.466856723,74.19603514,0.795071011,4
20.67553485,11.0267625,11.0267625,0.038849364,0.495571875,80.12698148,0.247757947,4
8.585077333,12.03004636,12.03004636,0.895637031,0.567578356,65.09933816,0.794986665,4
16.51538876,12.76998724,12.76998724,0.040232684,0.4824895,72.06849849,0.797953859,4
8.052107024,11.11480209,11.11480209,1.014590436,0.589702686,64.59474443,0.256507151,4
7.515187975,10.8800388,10.8800388,1.274331531,0.608596427,68.43831518,0.108096164,4
17.22684841,12.81563726,12.81563726,0.030986084,0.477055451,72.76612232,0.80475637,4
18.39331845,12.99949184,12.99949184,0.010104691,0.462777946,73.27744398,0.802948448,4
28.40558321,10.81227833,10.81227833,0,0.463736198,110.9095374,0.08776874,4
21.37721238,11.13274528,11.13274528,0.030472808,0.487844112,79.81167816,0.308176418,4
8.547443608,12.08407377,12.08407377,0.914859185,0.56721319,64.84616902,0.796336932,4
33.95920549,10.81194143,10.81194143,0,0.436758548,137.6433466,1.045916189,4
35.82337077,10.81191651,10.81191651,0,0.428351067,137.006785,1.054288377,4
28.26706272,10.81229202,10.81229202,0,0.464448415,119.4119361,0.078113756,4
16.49403528,12.77668517,12.77668517,0.040603869,0.482530304,72.02827649,0.797960246,4
20.3479713,12.47088571,12.47088571,0,0.462533984,76.02951131,0.739361587,4
8.974752716,12.07780709,12.07780709,0.792380974,0.56275334,65.54623463,0.806810671,4
15.71525344,10.52442382,10.52442382,2.344244215,0.052485361,50.31493461,0,4
23.81044923,10.78993509,10.78993509,0.01827637,0.478217567,81.74060297,0,4
12.12155505,10.61948211,10.61948211,2.227375967,0.148611035,50,0.001232938,4
